Ticker,Industry,Score,IV0,GP_EV,PB,NCAV,GPOA,REV_G,IE_G,OMGN,Beta,Performance
VENU,133,0.0,-154.2096,1.9548,-261.2397,-102.2542,6.0138,41.569,-111.0647,,,0.4898
CXM,33,0.0,-65.5946,34.2347,-353.0757,-86.9131,446.5771,8.7435,9.9515,3.0098,1.2197,-0.1017
MATW,81,0.0,-204.3577,37.6609,-153.4329,-205.879,45.1638,-4.5276,16.7672,0.2452,1.2452,0.0566
BL,33,0.0,-94.313,15.6053,-642.7567,-107.1207,100.2978,10.7357,-66.0636,3.1004,1.274,0.1436
WGO,63,0.0,-31.2047,31.6189,-78.9849,-108.6108,26.4555,-14.8165,6.9293,4.3888,1.224,0.0727
GME,49,0.0,-54.0725,20.7048,-205.6453,-56.1211,648.3702,-27.4958,-268.2803,,1.5074,0.0304
JFB,61,0.0,-93.2741,14.4427,-593.3085,-88.0487,138.5566,-28.6662,5.3864,,,3.431
AGCO,66,0.0,-24.3856,31.5631,-169.3952,-121.6559,47.6873,-19.0843,13.1829,7.9524,1.1458,0.1769
LVWR,89,0.0,-204.6118,-3.5043,-372.8641,-84.105,-25.224,-29.9556,44.0817,,0.9471,1.6209
XPEV,9,0.0,-108.2136,2.2046,-909.491,-100.4669,48.7082,33.2189,13.9112,,1.4753,0.0975
KT,139,0.0,-74.1411,128.6103,-33.3069,-226.4392,72.6297,0.321,3.101,3.3443,0.8424,0.1036
UTZ,107,0.0,-177.3538,19.2164,-83.2376,-185.5441,23.3156,-2.0133,-0.2935,4.1854,0.7569,-0.1358
PRCH,33,0.0,-181.213,23.0328,999999.0,-167.2275,125.5961,1.7537,,,2.4345,1.1917
JCI,66,0.0,-73.3864,12.4497,-315.2314,-123.7578,30.7719,2.7809,1.882,10.5263,1.1814,0.3728
IPGP,132,0.0,-61.2299,19.0963,-133.4167,-55.8123,30.9021,-24.1025,16.1843,1.4816,1.2478,0.3606
LCUT,66,0.0,-15.6734,93.0744,-45.449,-118.499,64.2875,-0.5433,0.4141,3.9657,1.2218,-0.2367
MLGO,45,0.0,-31.0178,22.0959,-160.427,-37.8174,403.6857,-8.0155,-221.0093,3.7188,0.4266,-0.9836
CASY,128,0.0,-62.1043,20.1499,-468.5699,-122.2739,65.9409,6.4465,-16.3591,5.1276,0.9808,0.1946
BWA,10,0.0,62.5022,30.9264,-110.7828,-126.4504,34.0666,-0.7888,5.9347,9.2503,1.1485,0.4816
ODP,105,0.0,202.9868,274.1125,-54.7901,-383.6104,161.9955,-10.6481,26.703,2.475,1.4411,0.8749
ASUR,45,0.0,-119.0031,32.496,-132.4663,-98.9127,43.5334,0.5962,-2.9532,,0.909,-0.1694
FERG,87,0.0,,271.2766,0.0,999999.0,101.3426,3.8029,-3.8462,8.7316,1.1384,0.5228
IQ,38,0.0,-94.7859,6.3692,-785.1031,-121.3039,32.2651,-9.2177,-9.7567,6.8804,1.1501,0.0388
RGS,102,0.0,151.1752,57.6982,-24.6202,-890.4133,28.8094,3.5235,-226.8635,9.6562,2.2375,0.6045
JBHT,144,0.0,-65.2123,12.3569,-380.2618,-115.2394,37.8893,-5.7871,2.1749,6.8769,1.0593,0.1025
AN,128,0.0,-44.2321,32.3918,-265.963,-186.2136,44.743,-0.6523,-11.1197,4.5814,1.0327,0.1734
CARS,45,0.0,-80.186,51.5386,-146.5363,-149.3543,64.9296,4.2876,-3.9376,7.571,1.4083,-0.0945
MYE,111,0.0,-26.2905,33.6331,-166.6365,-168.3203,43.6607,2.8551,5.2213,7.9754,1.2473,0.4299
TTMI,47,0.0,-39.3728,18.6161,-137.4897,-111.8177,24.1337,9.4145,-3.4933,6.5436,1.3914,2.0138
MED,107,0.0,24.7238,999999.0,-71.1111,-6.0978,930.8552,-43.8029,-4.2823,0.4777,1.1392,-0.1083
CMC,138,0.0,-1.1738,23.9201,-124.3746,-80.1718,29.3343,-9.9274,-4.3413,8.751,1.171,0.2726
HMC,9,0.0,-29.7,25.696,-143.8436,-132.4649,37.8792,6.1676,2.9068,5.595,0.9971,0.1421
ACI,57,0.0,-21.9338,112.8227,-372.9458,-232.3136,212.2714,1.4492,-23.2357,2.0734,0.5644,-0.1654
CE,74,0.0,-159.5775,12.9273,-110.0742,-291.4138,13.677,-6.0329,25.7283,10.0875,1.5378,-0.3181
KULR,47,0.0,-116.7359,1.7718,-589.9183,-91.4546,19.4968,9.2299,,,1.6167,-0.6191
CVCO,63,0.0,-41.4243,12.0975,-396.8418,-84.7815,67.6225,12.2948,-3.0163,9.4408,1.2403,-0.0445
MPAA,10,0.0,155.4975,51.5258,-71.3475,-194.0119,41.3091,5.5275,9.6142,7.3697,1.3587,0.7844
LSPD,33,0.0,-112.392,58.7394,-79.6238,-50.6536,40.7242,18.4275,31.0244,,1.5377,0.337
HTLD,144,0.0,-144.5799,12.1989,-86.93,-151.6849,10.9011,-13.2466,4.9304,,0.958,-0.1622
FCN,116,0.0,-24.0315,23.0341,-256.4635,-91.1721,73.9722,6.0016,-13.9733,9.6141,0.6273,0.0505
TKC,139,0.0,-60.1561,7.0509,-299.3122,-107.6502,19.5229,7.7712,-5.9413,13.9557,0.718,-0.014
POOL,67,0.0,-66.035,12.0703,-956.3593,-102.9676,73.4099,-4.162,2.9953,11.6213,1.0946,-0.1276
PBI,94,0.0,-21.7672,34.5083,999999.0,-257.5869,124.2202,-2.517,,15.4174,1.2962,0.2132
MAT,125,0.0,-14.7872,36.44,-289.5814,-114.0158,85.1584,-1.1334,-5.3467,12.906,1.1165,-0.0423
WFRD,97,0.0,140.3624,42.019,-301.8551,-104.8544,97.6959,7.3612,-39.154,17.0143,0.9933,0.3647
ATI,138,0.0,-41.1668,10.0829,-390.2028,-103.2035,28.7029,4.514,-32.0635,12.7439,1.1705,0.8907
VST,46,0.0,-42.8148,12.2435,-772.2056,-154.6318,35.093,6.9328,-4.9042,27.6472,1.6755,0.5579
LILA,26,0.0,-332.6605,32.209,-78.0263,-781.489,32.7346,-1.058,29.6012,11.9504,1.194,0.1783
ESOA,146,0.0,23.5601,26.8124,-281.7712,-90.9528,62.7396,15.7092,-69.6903,5.637,0.8162,0.1543
TKR,81,0.0,-36.7642,21.4017,-163.6882,-116.5253,30.8263,-4.1099,-10.4241,13.3545,1.1489,0.1375
PWR,50,0.0,-71.7701,8.266,-532.6227,-107.7711,32.6577,13.3635,-16.6529,5.5044,1.4012,0.7248
TNC,66,0.0,-28.9104,34.0206,-243.7979,-97.1978,76.3041,3.4657,-7.5739,8.8832,1.0053,0.009
XRX,35,0.0,-392.0377,53.6246,-46.3221,-766.3468,47.4921,-9.6573,52.9582,2.5559,1.4573,-0.3418
AFRI,107,0.0,-184.7629,6.9377,-4387.4493,-169.4517,17.184,-9.1838,81.7983,,0.6173,0.0427
AA,6,0.0,-3.0226,19.7531,-153.4552,-143.9618,27.9861,12.7381,11.7707,6.9609,1.4237,0.2703
DAY,33,0.0,-94.3043,8.0682,-370.2902,-104.7695,25.5137,16.2714,-6.1755,5.9148,1.4103,0.1528
MTZ,146,0.0,-73.5131,13.9869,-325.9083,-123.0723,33.8244,2.5636,-9.7779,3.5466,1.3577,0.8138
LBRDA,26,0.0,-122.8526,,-118.8404,-154.8308,,3.5678,-8.7,9.0551,1.1896,-0.3195
TILE,62,0.0,0.4346,34.7667,-242.3766,-107.0865,69.7218,4.2933,-14.8378,10.2159,1.4214,0.314
AEYE,33,0.0,-114.7492,18.992,-1546.6914,-105.2574,263.4606,12.4058,-40.6888,,1.6174,0.1928
GO,57,0.0,-67.3927,75.5774,-111.4465,-208.3477,82.0031,10.1285,1.8006,1.7918,0.7833,0.0452
HITI,105,0.0,-19.3232,69.5399,-148.6161,-106.8933,108.006,7.1026,-8.8624,2.9324,1.0957,0.6146
CCS,63,0.0,83.3766,28.2384,-79.4854,-1.7742,24.3919,19.1243,-9.8,10.1466,1.2736,-0.0892
TTSH,62,0.0,-82.9746,84.3314,-236.8927,-123.4248,223.5045,-7.9744,-2.6945,1.0133,0.8766,-0.0399
GILT,121,0.0,-10.7306,47.0873,-117.6169,-61.8116,60.5883,14.7912,-10.8294,5.9179,0.9792,1.301
KORE,139,0.0,-1235.5128,49.8532,999999.0,-1210.9749,89.5929,3.4261,,,1.1663,0.4143
FSLY,33,0.0,-196.5326,30.1694,-97.3001,-101.8728,29.3886,7.4484,1.4536,,1.6796,0.211
XPER,33,0.0,-194.026,143.2655,-80.5819,-80.2481,109.0152,-5.3029,-10.8339,,,-0.1474
BKSY,121,0.0,-223.4666,24.694,-262.9497,-119.8528,50.0442,8.0441,-0.8909,,1.9678,1.6104
VTSI,88,0.0,-46.3944,49.846,-107.6526,-47.1732,54.7628,-32.0704,-5.3517,7.576,1.0272,0.3753
BBUC,50,0.0,-577.2519,5.2592,-75.6406,-767.5928,6.326,6.8611,44.6429,0.7675,1.1337,0.3155
FLS,56,0.0,-39.9119,19.493,-316.0754,-106.6069,49.7922,5.4907,-3.8815,10.0094,1.1493,0.3939
NOK,121,0.0,-27.2227,45.8889,-116.895,-101.7112,56.3832,-9.0737,-0.5769,8.179,0.9744,0.3981
NIO,9,0.0,-342.2763,10.3802,-418.5832,-156.976,54.1956,18.2243,54.3636,,1.5935,0.89
VIK,75,0.0,-52.068,10.2872,999999.0,-136.2585,80.0051,13.2341,,20.1555,,0.44
CCOI,139,0.0,-178.73,9.5753,-1290.8676,-185.7989,26.936,10.1158,63.4409,,0.8902,-0.2672
DLHC,116,0.0,92.2748,38.1692,-52.3989,-362.1686,30.4483,5.3383,-7.5098,6.2889,1.0304,0.394
CRI,7,0.0,52.1353,86.5632,-174.5776,-128.3338,145.2671,-3.4456,-1.1017,10.0112,1.2217,-0.2412
VERX,33,0.0,-97.5282,7.287,-3243.7498,-107.6837,203.5331,16.4904,29.1046,2.2904,1.0317,-0.3722
MYRG,146,0.0,-83.6655,14.519,-321.2511,-97.7933,43.2488,-7.7284,7.8074,1.4046,1.518,0.8848
JOBY,3,0.0,-138.8272,0.0018,-519.1382,-85.629,999999.0,-86.8217,11.7946,,1.8931,1.8195
MG,83,0.0,-4.5096,44.9735,-161.9939,-143.23,60.8492,3.4256,-4.4052,6.1037,1.0683,-0.0693
BZFD,139,0.0,-222.6358,117.95,-77.4958,-100.333,90.417,-17.5984,3.8144,,1.2045,-0.2454
AMC,90,0.0,-404.9895,67.4836,999999.0,-894.2007,183.8198,-3.6446,,,1.2759,-0.0764
NUKK,116,0.0,-232.9784,3.0688,999999.0,-124.4003,999999.0,-72.2342,,,-0.1886,-0.491
PUBM,34,0.0,-59.6576,60.8685,-163.423,-72.7584,139.1824,9.0789,6.393,1.3483,1.3953,-0.1019
VATE,81,0.0,-432.998,28.6933,999999.0,-805.7316,45.9709,-22.1996,,3.613,1.9336,-0.265
SIFY,34,0.0,-102.6485,7.2024,-886.3496,-120.4515,30.2225,11.9315,-11.381,5.6582,1.8231,1.7656
BZH,63,0.0,3.8634,28.8753,-52.5895,52.6722,20.6615,5.5924,-11.7238,6.1379,1.5927,0.0973
FA,45,0.0,-190.5671,9.0404,-197.0144,-182.3876,12.5338,12.6275,-44.1482,,1.0805,-0.1143
NRG,46,0.0,-50.282,19.5851,-819.0792,-157.8909,48.9448,-1.897,14.7281,8.2018,1.3051,0.7466
MLKN,94,0.0,-38.5107,57.6007,-95.6902,-216.6756,57.6418,1.1438,8.4921,5.3217,1.16,-0.1503
EVGO,45,0.0,-495.9933,3.1615,-78.0507,-138.5098,8.9956,59.5652,17.8846,,1.6862,0.4981
DOW,74,0.0,-92.6586,12.3413,-132.2669,-192.6603,14.8265,-3.7157,6.5784,4.4339,0.9707,-0.2592
GENI,133,0.0,-110.5926,6.2721,-377.7461,-96.8211,27.8459,23.71,0.1072,,1.3721,0.1333
REX,74,0.0,21.083,23.8911,-102.3462,-42.8384,32.1506,-22.9058,-9.5312,10.0124,0.8776,0.6669
NXDR,34,0.0,-147.5787,126.6039,-129.9346,-29.6096,774.9293,13.2688,18.8108,,1.6289,0.2597
GHM,66,0.0,-41.9956,17.3024,-273.5392,-99.6674,53.9398,13.1314,-13.2723,7.236,1.1369,1.0625
HUBG,68,0.0,-60.5026,17.345,-136.7802,-116.169,23.5925,-6.0961,-3.5057,3.5226,1.049,-0.0551
GCI,93,0.0,-182.8961,66.3718,-313.831,-401.2103,85.5778,-5.7906,51.898,2.8299,1.4483,0.2646
NIPG,133,0.0,-145.969,1.3046,-92.3406,-112.9265,1.233,1.9098,,,,-0.1634
DNUT,57,0.0,-211.3116,72.329,-71.7068,-303.9629,61.6891,-1.2281,7.8614,,1.2136,-0.2281
RELL,48,0.0,-59.0896,54.2577,-99.1524,-16.4488,53.661,6.3367,0.8186,1.2575,1.0108,0.0094
SAM,13,0.0,-37.4737,34.6443,-304.6926,-96.9056,126.8842,0.2114,15.0049,7.1004,0.8661,-0.1355
HAIN,107,0.0,-154.3574,32.8959,-76.9782,-251.7313,29.6978,-10.1657,49.6237,3.5742,1.0316,-0.6765
TPCS,81,0.0,-185.8791,14.4395,-261.09,-141.2415,27.2247,7.7237,-12.0082,,0.899,0.9274
QTWO,33,0.0,-104.9304,7.0298,-964.9939,-103.8991,62.8941,11.5013,-15.456,,1.4468,-0.257
MOV,39,0.0,9.765,237.8631,-73.3519,-24.989,128.3781,-1.6573,4.8165,3.0633,1.0072,0.1207
DVLT,132,0.0,-423.8911,0.803,-47.3445,-118.0306,0.4089,28.3725,,,1.4744,2.4231
IBEX,45,0.0,56.6332,54.2141,-248.4439,-97.3505,145.076,9.7733,18.9929,8.3491,0.8174,0.5012
CTKB,18,0.0,-69.5387,45.6515,-130.2713,-42.8501,89.9032,3.8536,-0.68,,1.4086,-0.0351
ORN,83,0.0,-53.0333,43.5759,-142.2474,-94.5068,62.6357,11.888,-24.0412,1.0828,1.4363,0.8564
AZTA,66,0.0,-94.5827,22.8707,-91.2192,-63.9068,20.1524,-1.3155,30.2045,,1.3575,-0.1474
HIMX,132,0.0,-90.8176,9.735,-280.8474,-81.396,22.8274,-4.0856,-3.7773,7.5233,1.9768,0.3048
GSAT,139,0.0,-104.6567,6.0911,-733.0801,-133.6413,34.974,11.8588,5.3027,,1.283,0.9962
OXM,60,0.0,5.5345,102.5095,-146.1012,-136.962,148.1804,-3.4658,-10.9903,7.8472,1.1842,-0.3507
SBSW,114,0.0,-98.0932,2.4999,-460.2802,-118.5787,8.5287,-1.3678,6.4294,3.2855,1.3349,1.3841
PETS,129,0.0,-94.7379,268.3521,-87.4536,-68.2959,189.8105,9.5429,12.0355,,1.0934,-0.365
WFCF,33,0.0,-58.3604,18.4408,-596.8692,-98.5208,133.3417,2.4309,8.1893,8.5722,0.4014,0.0964
URG,114,0.0,-219.0058,-5.1223,-189.1804,-78.5328,-15.8131,91.2858,-77.3728,,1.3795,1.4203
LHX,66,0.0,-73.2358,10.7201,-203.4994,-134.4928,17.7051,9.8151,-3.9832,9.7397,0.7264,0.3665
AUDC,139,0.0,-18.9196,72.9307,-145.5837,-93.2716,122.199,-0.9031,-1.968,7.0986,1.1134,-0.0498
LUMN,139,0.0,-398.1745,31.8714,-879.174,-801.4813,38.8629,-9.954,-11.271,3.639,1.635,1.7598
BLNK,67,0.0,-380.7132,91.8397,-82.297,-52.7752,61.4776,-11.6065,58.983,,1.5162,0.7171
CWST,51,0.0,-93.3857,6.6317,-466.9205,-114.5793,23.0333,23.15,-51.7765,6.8083,0.8972,-0.2644
SWBI,101,0.0,-70.8004,27.5823,-109.3394,-76.3365,29.8328,-11.4162,6.8665,4.5019,0.8922,0.0667
GAP,28,0.0,53.695,88.0886,-250.2149,-139.8554,287.4885,1.3231,-25.7803,7.3711,1.6107,0.0771
JJSF,136,0.0,-49.6411,19.9558,-262.2237,-97.7314,55.0179,1.0217,-4.9864,7.4643,0.7532,-0.3249
LBTYA,26,0.0,-279.0208,25.9502,-31.9973,-328.7962,14.8317,5.4935,34.0031,,0.9967,-0.0695
MSC,65,0.0,-153.3337,8.2649,-462.3172,-171.711,15.4829,43.4547,11.3122,5.9686,0.8019,0.0928
KMT,66,0.0,-53.1228,28.0241,-123.5219,-107.114,33.5641,-3.911,-2.7975,7.9543,1.1381,0.0638
COST,41,0.0,-75.2792,7.6189,-1805.5401,-102.3983,174.6667,5.02,5.7307,3.649,0.9053,-0.052
FND,120,0.0,-65.6415,21.8629,-405.9976,-115.1977,88.4876,0.949,-12.3858,6.7275,1.4128,-0.1583
SRI,10,0.0,-199.1853,72.1227,-54.0891,-71.5082,50.4668,-6.9196,14.7565,,1.5538,0.4739
BH,127,0.0,-54.0143,23.7844,-117.2002,-118.2509,28.6245,-0.877,4.3997,6.3814,0.9601,0.6932
GRPN,2,0.0,-97.1137,58.6457,-1803.1325,-134.0467,763.137,-4.3411,,0.9542,1.6502,0.0871
NCMI,2,0.0,-109.0882,22.9454,-137.9527,-95.7163,33.2948,55.2547,5.3625,,1.0234,-0.302
ESTC,33,0.0,-95.4033,12.5143,-1040.1725,-96.5407,1106.7099,17.0419,-25.61,,1.5645,-0.0548
ASST,33,0.0,-152.6201,-2.609,-1496.9985,-94.4465,-2404.4765,55.4464,-45.367,,,1.2727
TV,22,0.0,-100.6477,0.2134,-8810.0496,-100.7021,12.5514,-5.9828,17.0613,0.452,1.4549,0.6281
CMTL,121,0.0,-909.9992,42.5944,-9.6302,-258.3599,25.0113,-1.7438,11.6585,,2.3504,0.7975
PAMT,144,0.0,-233.8141,3.0229,-95.6834,-195.0465,2.9494,-11.8599,11.6824,,1.4467,-0.1239
UPWK,45,0.0,-45.984,38.4481,-314.9788,-83.8579,191.2671,11.6362,-50.9879,8.4757,1.3185,0.2606
SHMD,66,0.0,-164.7363,16.5816,999999.0,-145.9794,106.9007,-0.4182,,,,0.0526
MGA,10,0.0,78.7073,41.9358,-79.9354,-159.0615,36.6886,0.0911,2.745,4.9398,1.2843,0.3485
SABR,34,0.0,-235.6142,16.8133,999999.0,-586.4208,33.0701,4.1898,,9.4455,1.5869,-0.29
DSGR,67,0.0,-103.123,30.5664,-209.2136,-125.5975,46.9088,14.8817,3.1829,3.1015,0.9383,0.0406
CMI,66,0.0,-35.1151,17.1079,-384.6494,-109.0008,52.4064,0.1086,-14.1761,9.9173,1.0474,0.3939
LAZR,10,0.0,-1356.8089,-4.8531,999999.0,-261.1187,-26.4682,8.0483,,,2.3973,-0.5902
CEVA,34,0.0,-80.5475,20.6689,-232.319,-69.4091,91.5063,9.7722,-0.8379,,1.7516,0.0633
MCHX,116,0.0,-113.2066,57.7041,-203.4833,-78.6906,155.7938,-3.5824,9.0243,,1.1969,0.1645
LSTR,144,0.0,-54.1547,12.9348,-548.4941,-90.6028,133.7764,-9.119,1.1672,4.9589,0.924,-0.1757
WOW,26,0.0,-317.0981,26.6226,-204.3086,-370.2789,31.5058,-8.4069,19.1325,1.0808,0.9739,0.0199
LIDR,10,0.0,-1876.5498,999999.0,-53.7597,62.792,999999.0,-86.2022,47.8896,,1.8969,3.4257
REVG,9,0.0,-52.4961,16.8667,-391.2301,-96.7455,60.0,-9.7726,12.6305,4.4702,1.2921,0.8369
HOFT,62,0.0,-182.8397,72.7449,-52.0785,-65.3136,40.3303,-8.2546,9.555,,1.1688,-0.1041
AAP,8,0.0,-265.9735,153.8077,-105.8253,-203.0604,163.1116,-1.246,13.8819,,1.2225,0.4565
CXDO,139,0.0,-72.6809,31.1063,-270.236,-90.3769,111.626,14.3593,-15.2422,2.9981,1.2109,0.2425
DBI,28,0.0,-149.9092,203.6712,-64.5275,-623.9592,176.6285,-2.1371,22.2707,1.3334,1.688,-0.0481
SLAB,132,0.0,-110.4535,9.164,-350.8101,-86.2983,44.735,-25.295,10.6447,,1.5833,0.1289
CCRN,116,0.0,-44.6037,68.6832,-114.7924,-65.2041,81.3018,-33.4562,10.412,1.6871,1.1497,-0.1866
FMX,13,0.0,-88.768,4.9911,-1677.3585,-101.9873,92.8453,10.85,-0.73,9.0783,0.8106,-0.0056
AMBP,40,0.0,-171.2857,12.461,999999.0,-326.7745,19.9115,1.995,,4.1157,0.9999,0.2417
DLTH,28,0.0,-356.0889,372.1269,-35.6316,-226.7242,153.0626,-3.1008,18.2348,,1.1256,0.6319
COOK,37,0.0,-283.2253,41.9138,-79.8743,-224.857,38.4081,-0.2987,5.1203,,1.5297,-0.4314
CARR,66,0.0,-72.6327,9.1759,-392.9022,-121.4734,26.3434,18.6534,-59.8556,9.3302,1.1536,-0.0653
AXL,10,0.0,45.3862,29.231,-82.524,-623.2266,28.1398,0.7468,6.9598,4.4311,1.4268,0.6253
TTWO,133,0.0,-116.9866,7.7346,-1749.3188,-110.0106,70.6667,5.3088,62.2841,,0.8716,0.1925
KFRC,116,0.0,-42.2448,39.7528,-606.1733,-96.633,206.1545,-8.2551,2.8049,4.9613,0.9183,-0.4801
SKY,63,0.0,-40.2358,13.4351,-351.0616,-89.8199,62.3517,22.6501,-8.582,9.5445,1.3599,-0.3031
ESGL,51,0.0,-109.941,7.0818,-519.3643,-111.8128,30.8327,-1.0447,-83.438,,,1.0537
TWNP,127,0.0,-227.016,9.2084,999999.0,-267.9569,21.696,53.2488,,,,-0.4394
UNFI,58,0.0,-142.9046,119.7571,-109.3609,-242.8093,125.0222,2.1528,5.3016,0.3179,1.1162,0.3646
SWIM,111,0.0,-109.9572,15.3275,-200.9028,-128.2992,25.1074,-10.2335,3.0005,3.5942,1.7713,0.0938
IFF,74,0.0,-100.2403,14.5182,-142.7839,-133.7165,18.3951,0.0436,4.9925,7.3842,0.9364,-0.1854
CSPI,45,0.0,-88.5678,15.0111,-321.6057,-76.4667,90.4143,-14.5838,-2.4313,,1.0607,-0.1434
FRPT,107,0.0,-92.477,9.2046,-395.619,-101.9016,33.5019,27.1591,-10.6881,3.8966,1.2582,-0.399
FLX,144,0.0,-86.7519,18.4317,-456.1581,-88.7545,61628.5176,-1.3395,,,,0.7595
AVAV,3,0.0,-81.3137,8.9139,-404.4471,-88.8041,36.3887,14.4976,-7.7499,7.2084,1.2156,1.9134
JYNT,91,0.0,-91.3907,25.0131,-906.8895,-92.5935,999999.0,10.0303,16.5258,,1.3308,-0.3565
TLYS,28,0.0,-407.7384,774.6817,-65.4625,-265.0486,276.3875,-8.6072,30.3709,,1.5292,-0.3105
CRSR,35,0.0,-134.1614,32.1392,-151.3642,-95.4793,47.7561,-9.8293,10.7392,,1.7091,-0.0726
ALM,103,0.0,-122.8177,0.1993,-2145.1041,-123.1689,1.0409,28.1031,19.4504,,0.8262,1.0868
MTLS,33,0.0,-31.7155,86.2166,-98.0999,-79.7133,83.9106,4.153,-5.0293,3.5357,1.6666,0.2159
LPTH,132,0.0,-170.7797,11.7208,-551.8018,-143.3774,64.3374,17.2616,48.1956,,1.1456,3.0149
TZUP,45,0.0,-134.6496,0.0021,-826.2237,-88.5652,0.8574,-63.8184,-1264.6987,,0.4632,0.1026
